PRODUCT_CODE,PRODUCT_VARIANT,PRODUCT_COLOR,Unnamed: 5,Unnamed: 6,PRODUCT_NAME,PRODUCT_TYPE,PRODUCT_PACKING_INFO,PRODUCT_ATTRIBUTES,UTS,MATCHED_FILE_PATH
NFP,3,TRS,HBY0,#CLTRS##PR01##UC48#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,JCY0,#CLWHT##PR01##UC57#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,JAY0,#CLWHT##PR01##UC55#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GEY0,#CLWHT##PR01##UC43#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HDY0,#CLWHT##PR01##UC50#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GCY0,#CLWHT##PR01##UC41#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,JFY0,#CLWHT##PR01##UC60#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MCY0,#CLWHT##PR01##UC73#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,JEY0,#CLWHT##PR01##UC59#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HGY0,#CLWHT##PR01##UC53#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GGY0,#CLWHT##PR01##UC45#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HEY0,#CLWHT##PR01##UC51#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MGY0,#CLWHT##PR01##UC77#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GHY0,#CLWHT##PR01##UC46#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MDY0,#CLWHT##PR01##UC74#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GFY0,#CLWHT##PR01##UC44#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HHY0,#CLWHT##PR01##UC54#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MBY0,#CLWHT##PR01##UC72#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MFY0,#CLWHT##PR01##UC76#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,JBY0,#CLWHT##PR01##UC56#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GDY0,#CLWHT##PR01##UC42#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GAY0,#CLWHT##PR01##UC39#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MEY0,#CLWHT##PR01##UC75#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,GBY0,#CLWHT##PR01##UC40#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HCY0,#CLWHT##PR01##UC49#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,MAY0,#CLWHT##PR01##UC71#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 5+0+0 IMI:1+2:MA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HAY0,#CLWHT##PR01##UC47#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,HFY0,#CLWHT##PR01##UC52#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,3,WHT,JDY0,#CLWHT##PR01##UC58#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2X2.5G SYRINGE + ACCESSORIES,RENK: BEYAZ   IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,WHT,JAY0,#CLWHT##PR01##UC55#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: BEYAZ   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 5+5 IMI:1+2:JA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MAY0,#CLTRS##PR01##UC71#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 5+0+0 IMI:1+2:MA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HGY0,#CLTRS##PR01##UC53#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,JDY0,#CLTRS##PR01##UC58#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 10+15 IMI:1+2:JD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MFY0,#CLTRS##PR01##UC76#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 20+5+0 IMI:1+2:MF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HFY0,#CLTRS##PR01##UC52#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GDY0,#CLTRS##PR01##UC42#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 20 IMI:1+2:GD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HBY0,#CLTRS##PR01##UC48#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,JEY0,#CLTRS##PR01##UC59#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 15+15 IMI:1+2:JE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GCY0,#CLTRS##PR01##UC41#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 15 IMI:1+2:GC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HHY0,#CLTRS##PR01##UC54#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GFY0,#CLTRS##PR01##UC44#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 30 IMI:1+2:GF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MEY0,#CLTRS##PR01##UC75#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 15+10+5 IMI:1+2:ME   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MCY0,#CLTRS##PR01##UC73#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 5+5+5 IMI:1+2:MC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,JFY0,#CLTRS##PR01##UC60#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 20+20  IMI:1+2:JF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,JBY0,#CLTRS##PR01##UC56#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 5+10 IMI:1+2:JB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GBY0,#CLTRS##PR01##UC40#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 10 IMI:1+2:GB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,JAY0,#CLTRS##PR01##UC55#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 5+5 IMI:1+2:JA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GEY0,#CLTRS##PR01##UC43#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 25 IMI:1+2:GE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,JCY0,#CLTRS##PR01##UC57#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 10+10 IMI:1+2:JC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HEY0,#CLTRS##PR01##UC51#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GHY0,#CLTRS##PR01##UC46#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 50 IMI:1+2:GH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MGY0,#CLTRS##PR01##UC77#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 20+5+5 IMI:1+2:MG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HDY0,#CLTRS##PR01##UC50#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GGY0,#CLTRS##PR01##UC45#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 40 IMI:1+2:GG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MDY0,#CLTRS##PR01##UC74#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 10+5+0 IMI:1+2:MD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HCY0,#CLTRS##PR01##UC49#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,GAY0,#CLTRS##PR01##UC39#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 5 IMI:1+2:GA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,MBY0,#CLTRS##PR01##UC72#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 5+5+0 IMI:1+2:MB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,TRS,HAY0,#CLTRS##PR01##UC47#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: ŞEFFAF   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
NFP,6,WHT,GEY0,#CLWHT##PR01##UC43#,FISSURED NOVA PLUS,"IŞIKLA SERTLEŞEN FISSÜR ÖRTÜCÜ, ŞEFFAF",FISSURED NOVA PLUS(+) 2.5 G SYRINGE + 3 ML ETCH + ACCESSORIES,RENK: BEYAZ   IFU: E   UÇ SAYISI: UÇ MAVİ METAL 25 IMI:1+2:GE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\FISSURED_NOVA_PLUS.txt
